Formula,shap_R_16,shap_R_14,shap_R_35,shap_R_17,shap_R_11,shap_R_33,shap_R_12,shap_R_13,shap_R_22,shap_R_31,shap_R_32,shap_R_20,shap_R_28,shap_R_19,shap_R_64,shap_R_29,shap_R_09,shap_R_25,shap_R_36,shap_R_30,shap_R_62,shap_R_26,shap_R_66,shap_R_58,shap_R_68
B0.024C0.015Hf0.012Nb0.420Si0.211Ta0.044Zr0.274,227.16474428955598,-80.38606566633003,-46.91622549752522,-39.57859663764494,-31.08092843136512,27.346854807332768,29.237150589765527,6.282736637847718,-4.3703259380461725,4.325479123888508,-10.229988979021178,-2.9116975918912424,2.9027227115497496,-1.385732450715347,-0.4578709524318032,0.4953098644665822,-0.7356331455199948,-0.11487180729212902,-0.4031691652478344,0.16506369059340079,-0.2829423318616755,0.4821205058706892,-0.31444720129909626,-0.19665589852922366,0.5432978937382794
B0.083C0.463Hf0.021N0.025Ta0.046Ti0.225Zr0.135,235.06518721721903,395.2738448540251,89.5570756312103,36.17046812887589,-15.541878315555527,-9.143869321519963,-5.237949327720283,-4.975086034543496,2.8313430282267165,-5.359940272546775,3.584488388822774,-2.8035770530273254,-1.2063319121386444,-2.9298692435919267,-8.796302769310744,1.0024915854165481,-0.2504500269399944,1.1342405611157913,0.0007007495818833406,-1.3192423630905303,1.3897390266794452,-0.22857084735851352,-0.8792293282577786,1.6407674040846127,-0.24740313228156846
C0.337Hf0.031Nb0.482Ta0.018Zr0.131,246.10937930696602,282.6418175792718,-30.57970023565575,43.56252235819576,-13.269595188054405,7.517749036643028,25.531920136622173,5.364851892610556,2.3672200096526823,5.617403765105947,6.09839248747041,5.213723888194283,2.4244576230649284,-3.50367824779034,-1.2045843925584205,1.0128464695840322,0.019977715102960425,1.3975512974406734,-0.29869855018210656,2.6473692736936587,-1.4463491453774702,-0.22793177957473146,0.13557041929340208,0.08061929426863824,3.730248340265155
B0.085C0.061Hf0.137N0.157Nb0.165Ta0.025Ti0.371,-89.97987932539264,-87.36837126001284,-45.9213559938961,38.56555436674212,-36.761036293119744,-3.331677074925551,-1.3643442511694845,-15.02564663483132,0.4322582354616774,2.239944723447367,5.002814976422146,3.4016808598664827,1.9059963576700159,-0.6957310750245937,-0.25895564936234783,-0.998651032159434,0.0074528160431394964,0.41419163582325846,0.044804030956093366,0.37416654148792255,-0.04586891801417038,-0.3941328070178401,-0.0678559172168888,-0.30277951525447383,-0.40548161636877034
B0.094C0.279Hf0.083Nb0.427Ta0.049Ti0.068,239.17871772825475,210.27531163750663,26.278074211395737,39.83853720937631,-13.412225299536951,11.893936766249931,19.522021294264047,3.6596067849084646,7.38190461547955,5.243888904634409,6.443741375388791,7.5458825232464894,2.3126156886071465,3.125071480083322,-0.25677982116057413,-0.4699663351356948,-0.03171994983866816,1.4986371159063177,0.13887009387395652,1.2391853421696493,7.151818054792082,-0.12441793724003791,0.3195510182015835,2.9262030100302665,-1.2783719910242348
B0.041C0.270Hf0.051N0.018Si0.068Ta0.276Ti0.276,221.34911030253647,149.03830664933827,174.76912048835425,12.785447253572636,27.553241742829687,-8.085246261596714,-4.163920023312441,-5.953330246930902,3.985553770473599,6.61269381898778,4.912943044162892,-2.2571422278784916,1.442345098338669,5.477453211983912,-1.274578435473044,-0.48062851069582546,-0.11901314750321779,-0.32549944640817274,0.2933551612170122,0.8814052541771134,-1.6627799492832145,-0.2951118862947394,-0.05873676331283634,0.9713825961397895,-0.8610582094995423
B0.081C0.028Hf0.038N0.027Si0.702Ta0.125,160.72709637565725,-103.42012683169703,-49.11308725270943,-187.21346947139057,-35.11719357485663,-30.831768807391708,-17.44482507410447,5.291385096711423,-8.170286492876757,2.8395997644740087,3.6257045251552125,-2.5386315588899513,1.9964017283634399,-0.23890749063490624,-0.3733444066650451,-0.6095719415581998,-0.8408567988000955,-1.2288199335475534,0.4722815988992117,0.27144313820946725,-0.08018065575973969,-0.36238648989837136,0.4990188550793921,-0.021646179709742253,-0.3298237152575428
B0.051Hf0.011N0.306Nb0.088Si0.043Ta0.193Ti0.173Zr0.136,-466.2974416800393,-72.988498814997,-44.38468663492236,15.022530249992947,9.62009637730486,8.858693825871523,-1.7368829338316616,-3.416965047092485,-2.131715957669303,-3.5315434121324953,1.085918605654121,-1.2643717699829558,-0.005083385512140215,0.1568173372804303,0.19831976458607514,-5.615550766052504,-1.3180898441659248,0.5007860168350233,0.6713987946034461,0.13519706752770907,-0.06669589961503505,3.0442990498494877,1.3631103190001235,0.05412368359625179,-0.5325456715413215
C0.060Hf0.072N0.093Nb0.120Si0.138Ta0.012Ti0.419Zr0.086,2.670437181841466,-86.40627958760552,-50.04584834181673,6.537847265831675,-36.9264748251237,-13.709910228431202,-3.5039803559923692,-15.687913256591415,-5.503671793595292,-3.8810279224582533,-3.4139956107985103,0.2851055269339251,-3.5058273527667603,-2.164750325605533,-0.6707653304968234,0.7359357491400991,-2.4792191758781073,-0.8117020972037275,-0.5909873140135978,0.5176323642665329,0.04291133597160736,0.029705184966640177,0.19912098074849738,-0.23446965028247305,-0.5090630924028979
C0.017N0.499Si0.414Ta0.042Ti0.028,-924.1072325792998,-52.157800479330504,-32.739613712804285,-61.94415849149309,-18.425424670896525,-10.543784845095496,-5.518157212767441,3.7074494378825236,-4.2632494428905146,1.6019015621288364,1.959149536788067,-1.4657601688760944,0.9268537682792144,-1.067271062449059,-0.3981503392239068,-1.475867184667956,-0.7742655740567422,0.7229572449615906,-2.500230054135947,0.29535166004443286,-0.5853432683755084,-0.3045389548943465,-10.104726851500416,0.03197344416006076,-0.17709819527996465
C0.021Hf0.033N0.074Nb0.051Si0.035Ta0.197Ti0.030Zr0.558,125.01228692035046,-83.06989660640613,-45.786923214687455,30.30859369634241,19.417560529373098,12.211928817717785,-6.246968721201293,4.406079061942626,-3.447498345587917,-9.82426482840378,-6.845594120384409,-2.422442744355384,1.4308146753022224,0.37768839188867376,0.4235934844772081,0.8460362450191475,-0.6274263039320473,-0.045576568037577106,-0.5996917805845489,0.32499676773369685,-0.2836882787304435,0.5261248350554353,-0.5523491305408775,-0.14162208995899173,0.08109695785759909
B0.036C0.026Hf0.107Nb0.082Si0.038Ta0.027Ti0.119Zr0.565,211.8790260012906,-90.66694830173417,-49.05077379806656,41.388607806060215,-34.98281865546803,-17.891556909995128,-9.945819958980735,-2.774340424812449,-5.499055601216325,5.189333167147942,-4.341911146325564,-1.092525253537191,-20.377649576683506,-1.7992604477282228,-0.6065047546663513,1.0950952417501378,-0.42723089909762435,-0.22983594836078075,-0.5902218668825343,-1.371601610727656,1.142387248678124,0.47951810934450334,0.5807291032484044,-0.6232344648763954,-0.32738557954136865
B0.072Hf0.044Nb0.357Si0.170Ta0.069Ti0.287,230.44661721842766,-85.77842920183296,-43.378715991499,0.3280245911449724,-32.96728660785169,21.7014465847743,23.076906170460134,-16.33396535067785,-4.976022627999779,4.041636520414391,2.8510378095830053,2.088730435002955,3.4996364843852628,-0.7230070490660392,-0.4280709627246583,-0.5493923716450614,-0.6145303834642684,-0.4415824771026821,0.0037653423331789337,0.28651284911286584,-0.30247729974964754,-0.25550222007664125,0.19989952473730743,-0.664158584384854,0.5926611939861358
B0.157C0.420Hf0.107N0.046Si0.017Ta0.040Ti0.031Zr0.182,210.76401826968652,351.6709517812053,45.395565728602215,35.469344655810026,-14.681488970008406,-8.674518690610814,-6.124134054122317,3.0729840615756463,9.182259602778778,-6.284641328548866,3.510515441810294,-2.5345340367641396,1.0881609812462312,1.1602240124028245,-5.690833932212644,0.8059596887462805,-0.08508517065271612,-1.6653023715204227,0.17677800972657862,-1.8557220796067666,-0.7732618564853189,0.10246050069108605,-0.6374444928310534,1.7787953733192101,-0.5862208995254365
C0.032Hf0.339N0.075Ta0.048Ti0.393Zr0.113,125.15166954572476,-94.95154923743002,-47.94072499302457,39.53398323715521,-33.01644761097916,-16.143473647335462,-10.161015778314908,-13.205818116538282,6.943885107736935,-7.843578254650761,3.573691910807409,-2.931276392001632,-9.547599739031229,3.121762809411792,-0.7792777239135782,0.5666798199409734,2.9879623406114058,0.49428280139786923,-0.6776655039655872,0.3355667450529835,-0.47514110619799094,0.052781757759638406,0.28237902957380884,0.5150703488573058,-0.29822006553371916
B0.174C0.478Hf0.026Si0.251Ta0.049Ti0.021,228.83251973147637,425.72578249899726,117.34696829469601,-54.0776005403535,-15.422036693384811,-9.004254775686787,-5.277645804439363,3.237924539155422,3.844954734601126,5.366318497188866,4.2833701413063086,-2.015405765033765,1.2467955490664835,-2.3325435326514112,-8.724409930866095,-0.6640112063444302,-0.39863523936240536,-2.5734498560639225,0.5241810107566098,0.581858348952527,-0.5033751619939921,-0.10019173947720045,-0.3207515788486087,-0.3042176644673582,-0.0019214522511684998
C0.338Hf0.055Nb0.027Si0.580,203.07578112937114,305.0952908247139,-59.77554397154856,-123.03570914063144,-19.297082134687106,-12.742583437904454,-10.455355510194668,4.249318925718293,9.688595781000629,3.335688882580235,5.094804970409141,-2.746565846296127,1.487231801688477,-5.940799501544889,-1.891390144809379,-0.4258346388053302,-0.23590311506067027,-1.7946398145113664,-0.43302989602992165,1.152702144189381,-0.9629187725368155,-0.5311072485757737,-0.3632704113661006,-1.878474867937061,1.907720418740365
B0.543C0.127Hf0.034N0.193Nb0.018Si0.064Ta0.021,-98.73095974361503,-50.638863375321854,-44.26029707389628,31.262779626606594,-34.97848074590982,-13.611578941393356,-4.989393991955848,9.939170962141915,-3.676542124565369,2.3990814083271235,5.560661867721939,-1.8085361228060437,2.4366962208652563,-1.5661603947000506,-0.091319787622893,-0.7511446762152549,-1.6180522926626024,-0.10679222255061753,0.5795468211465458,0.4331892669821619,0.11372071017054614,-0.4364974731085991,0.08198439192187543,0.06860475126197477,-0.6934766055866725
B0.260C0.024Hf0.227Ta0.149Ti0.194Zr0.146,206.82485084310824,-84.58805801551557,-46.555809535509795,42.49538087732971,6.264731525019926,-17.003970005548215,-7.476710456922588,-7.986816266336182,0.057597563400964835,4.8916470136534995,3.473287205778433,-4.341094706881134,-0.6641787851831633,3.8227349913766195,-0.5039757606530537,0.420665018143738,0.7355114896853092,0.5208763400919281,1.1367639817373647,-0.7471281173071336,-0.19448105924900277,0.453490602158242,0.3342192990612388,0.0028042156359462667,-0.28784586994590794
B0.044Hf0.076N0.033Nb0.093Si0.068Ti0.620Zr0.067,181.57895024800314,-98.36507215511391,-52.86926642394293,30.78764379339616,-41.08597557398831,-21.75209997379448,-10.091721669160446,-26.082000906399216,-9.48071450809861,-4.252416163588217,1.5823920959368385,-2.6670518261865324,-13.92155742991364,-2.7348765652227347,-0.5886828012103412,-0.823415351635316,-0.5521822323392533,-0.44502826625970127,-0.762664686393284,0.22983523161007743,-0.6427128172503686,-0.28050750592842794,-0.9815448913955929,-0.36830102509244245,0.44185910855888444
B0.177C0.170Hf0.070N0.156Nb0.020Ta0.036Ti0.024Zr0.347,-65.16609697870618,12.41363108064353,-44.17555209243427,35.587407501713564,-25.29608793758275,-11.282679975919764,-5.705022068697584,6.966099036067518,3.599010380598346,-9.303994809008433,5.414649379416022,-1.7882025866194544,0.6783488847364428,-0.6980793764400608,-0.5320843964113019,2.0864223014269974,-1.037275430436591,0.47178909408529546,0.11033729043379575,-0.8628217513808812,-0.3420948667182749,0.35215394404332856,0.14247878455156276,0.06526680083810249,-0.4417811615897773
B0.116C0.119Hf0.014N0.132Nb0.282Si0.049Ta0.060Ti0.228,-37.87973587771435,-49.684593933331556,-34.211418452395456,34.45543961479289,-28.09108460316889,19.1447412587758,9.384275144452522,-7.1333608607166585,-3.9515275251425868,2.124852660389282,6.6468069422219775,-1.2546619888022188,2.0734676247168,-1.3345310369279284,-0.25220557134598764,-0.5575117592081485,-1.3327091224383738,0.36942976666652894,-0.06792753322825641,0.5472044094942303,-0.15967333056432026,-0.5125676945548593,0.12865059950055602,0.041886389240971204,2.180951880997846
B0.248C0.093Hf0.084N0.010Nb0.233Si0.075Ta0.013Ti0.013Zr0.231,229.715753543931,-60.97228068949301,-44.25846641516773,40.67034561671478,-30.408449640890815,-13.819548132525313,8.010685838403488,7.494499873784102,4.367629310676161,-4.859647069871042,-3.09844360095235,4.51203693437476,4.915208116148871,-1.806854275103534,-0.3899384124368347,1.2200569150716878,-0.6177421992496659,-0.3415782547306161,0.029266362258379773,-1.2719772583733433,-0.17154823189563673,-0.12321157903576738,0.14876357909961946,0.37996822607105685,0.28971108551804053
B0.028C0.098Hf0.037N0.015Nb0.113Si0.075Ta0.286Ti0.347,211.94340752095877,-55.085625834574216,136.2712053701791,19.194630368697442,58.99683570260967,17.650358343867705,-1.666816831581716,-11.108374688090342,-1.4688181709812438,3.571995981915177,2.5404945253067526,-0.10034865145745206,2.0884167501076543,1.1882701853226976,-0.43713936130638126,-0.6153454262010131,-0.7492772513849314,-0.23992871867009097,0.3969828203501442,0.4101142945295041,-0.580145699419037,-0.3517341610133397,0.13120807139167334,-0.7169051703646669,-0.3872095275903876
B0.255C0.047Hf0.136N0.343Nb0.026Ta0.036Ti0.144Zr0.014,-526.1240039622714,-52.31405891057547,-33.09521482334722,20.812985052559906,-15.978443057305379,-8.217410149525367,-5.352665812271714,-2.733124383970501,3.269663182629383,-1.9972951459625232,2.485364498841429,-1.2976627561307748,1.3699561456929863,1.845378542567757,0.049077991594174704,-3.258498143968711,0.0670662874141001,1.7214687403122937,1.228932622173338,-0.3733649073803015,-0.21122084343781952,-2.954741013400533,0.11921839166646434,0.27668167034174823,-0.6395190033223171
B0.013C0.018Hf0.045N0.440Ta0.205Ti0.219Zr0.060,-755.8745833272159,-52.88786829811339,-18.827895596660397,17.6606931414861,13.731623795901923,-8.131721460204854,-2.956710246452963,-3.4100850580346687,-4.606093167351745,-3.368910227721078,2.3257637494853216,-1.677642426865327,0.4410958520286942,0.5383141135110081,1.2101342678097702,-0.08135739822082051,-0.19320364489016992,0.20239039187368302,2.7630553533060436,0.4798003277795255,-0.018970616743139553,1.375077138771313,2.4309747849560983,0.7598582507030329,-0.21586329247694963
B0.509C0.010N0.039Nb0.016Si0.036Ta0.270Ti0.036Zr0.083,194.61060360896906,-78.8006056824431,-48.161414376388166,34.450292959237046,46.16137259983472,3.5504981486418337,-6.653529709310138,5.46806875001736,-3.926511030799208,-5.926560543750186,4.067291655572183,-4.657810874705474,2.942521525403669,-2.679826760487165,-0.5785311688768219,-0.22898910311560872,-1.0091604447040623,0.5995102546679419,1.5003934881691536,-0.6903409171083801,-0.24979647386826076,0.4970303278713816,-0.42711000800391075,0.40424997874881713,-0.15923741301141378
B0.048C0.055Hf0.284N0.013Nb0.015Si0.080Ta0.116Ti0.338Zr0.050,210.83568016083564,-77.60791979273914,-36.67040625108265,38.70063225271223,-29.406974716713677,-13.535109583876737,-10.196860415379199,-17.74447395495955,13.42762250263842,4.28388119100002,2.1269372168561307,-3.465605186874405,1.79012039745816,4.300885940271955,-0.6114361172297488,0.01860839422030293,1.699560831564623,-0.37885180413444036,0.13344461789166465,0.36789815273109683,-0.1480811885941828,0.19930291624508695,-0.33764581687392015,-0.5227073470108582,-0.46207873347660594
B0.506C0.023Hf0.125N0.020Nb0.061Si0.014Ta0.205Zr0.046,215.74474965274717,-78.43517677693903,-41.22565634495024,36.93817002428878,12.566002304141634,16.282228642143917,-5.21071818368195,8.915871258293203,-1.6684275268201942,5.582612508566914,3.9590943196237656,-0.7036955480502539,4.975688655635419,3.9018326928998905,-0.43929702787580827,-0.21468849646220967,0.06154691683652924,0.0498077750390957,1.088943698139589,-1.549686757781149,-0.25475375301116815,0.49258338616144703,0.1957003648078165,0.4154746140135965,-0.2965556224164256
B0.119C0.015N0.132Nb0.190Si0.102Ta0.310Zr0.133,-24.065121318313214,-68.01845239023541,-41.77070027517715,18.168896497096352,79.25362524100964,32.20352015388597,-0.1545210260007064,6.15339577655508,-3.2402847013321807,-4.535186416047689,-7.5356756926387085,-2.595589007523129,1.5060070265839838,-1.1949652774172452,0.3669521241173584,-0.1117503818040246,-1.0447491671250775,0.5791649402662228,1.1855250213084243,-0.253094991605513,-0.033903088762027994,0.6077383276514213,0.2600668088944846,0.7176494122041882,1.5138308646005036
B0.175C0.071Hf0.294N0.012Si0.106Ta0.146Ti0.052Zr0.143,213.74523430177513,-68.91646359667102,1.6782988200942075,30.6708895700148,6.295232861735161,-14.36856932172927,-7.104848422868721,6.87354585159796,11.789885176191422,3.1043952337724994,-3.656086392969018,-3.8062760565560305,3.666373160586962,3.681509767164658,-0.24670676280070283,0.5342774059908663,1.3710852116048229,-0.6233789492949912,0.5917021267218766,-0.9028526294140652,-0.4553822714624742,0.5155532523550894,0.03206554034443673,-0.46550527092900373,-0.013794212175807584
B0.182N0.110Nb0.016Si0.012Ta0.251Ti0.029Zr0.400,30.568000858055488,-79.52841879443478,-54.191935344865364,33.528192171494545,37.071358712290376,-1.5343194223467216,-4.4762932019580015,4.399949473789901,-4.126714672489591,-5.15542909479595,4.111447686089841,-2.747262850615003,0.8298505479686714,-1.9213998512680805,-0.06803967167150521,-0.5460324712652298,-1.272921585505865,0.6800942732625256,1.3079254065138226,-0.8638816156544338,0.005189663136842132,0.5235707905143103,0.20576985167633488,-0.27275659317927103,1.818585033200453
B0.146Hf0.023N0.274Nb0.123Si0.312Ti0.025Zr0.097,-418.234815888952,-82.92192729974157,-47.76669885630692,-37.778090727964546,-18.44457981590055,-9.617219164076314,-0.9104792879670655,2.433908900202203,-3.391096911329653,-3.5095876036304237,-4.092187728278189,-0.8644287330751184,0.857741946993283,-3.841327411475129,-1.3750291839443933,-6.497828715576983,-1.608343924222231,-0.9963904481511142,-1.7737276314456645,-0.30502181625271996,-0.5106548593090576,-2.127001948068518,-2.058240270522967,-0.15820168086739547,-0.20860184473417503
B0.440C0.064Hf0.080N0.034Nb0.168Ti0.197Zr0.017,197.81014839764467,-84.83797404816093,-49.45699285838199,46.17653931379437,-34.28442055575953,-18.583609335829365,-4.645285768086201,-7.5106671375708745,-1.7432628108330408,4.819021352728112,3.7859575671441803,1.786049538728284,3.7289048935118627,-2.309538478903923,-0.49789875694811353,-0.3317164043887013,-0.728287559110925,0.8759617747103837,-0.5471040274885175,-0.15787528022553637,-0.4722424952872629,-0.30424570141070634,0.2859515239440646,0.5752291260627682,-0.3341824587632413
